Latitude,Longitude,count,max,min,ptp
42.003,-87.776,4,2013-07-17,2013-07-17,0
42.003,-87.777,1,2013-07-17,2013-07-17,0
42.003,-87.778,2,2013-07-17,2013-07-17,0
42.003,-87.779,2,2013-07-17,2013-07-17,0
42.003,-87.78,1,2013-07-17,2013-07-17,0
42.003,-87.807,3,2013-09-05,2013-09-05,0
42.003,-87.808,4,2013-09-05,2013-09-05,0
42.003,-87.809,4,2013-09-05,2013-09-05,0
42.003,-87.81,6,2013-09-05,2013-09-05,0
42.003,-87.811,1,2013-09-05,2013-09-05,0
42.003,-87.812,9,2013-09-05,2013-09-05,0
42.003,-87.813,4,2013-09-05,2013-09-05,0
42.003,-87.814,4,2013-09-05,2013-09-05,0
42.003,-87.815,1,2013-09-05,2013-09-05,0
42.003,-87.818,1,2013-09-05,2013-09-05,0
42.003,-87.819,3,2013-09-05,2013-09-05,0
42.003,-87.82,4,2013-09-05,2013-09-05,0
42.003,-87.821,1,2013-09-05,2013-09-05,0
42.002,-87.762,2,2013-07-17,2013-07-17,0
42.002,-87.816,1,2013-09-05,2013-09-05,0
42.002,-87.819,1,2013-09-05,2013-09-05,0
42.0,-87.771,1,2013-07-17,2013-07-17,0
42.001,-87.818,4,2013-09-05,2013-09-05,0
42.001,-87.808,5,2013-09-05,2013-09-05,0
42.001,-87.809,2,2013-09-05,2013-09-05,0
42.001,-87.81,5,2013-09-05,2013-09-05,0
42.001,-87.811,7,2013-09-05,2013-09-05,0
42.001,-87.812,3,2013-09-05,2013-09-05,0
42.001,-87.813,3,2013-09-05,2013-09-05,0
42.001,-87.814,1,2013-09-05,2013-09-05,0
42.001,-87.815,3,2013-09-05,2013-09-05,0
42.001,-87.816,1,2013-09-05,2013-09-05,0
42.001,-87.817,3,2013-09-05,2013-09-05,0
42.001,-87.819,2,2013-09-05,2013-09-05,0
42.002,-87.82,2,2013-09-05,2013-09-05,0
42.001,-87.82,2,2013-09-05,2013-09-05,0
42.001,-87.821,1,2013-09-05,2013-09-05,0
42.0,-87.763,1,2013-07-17,2013-07-17,0
42.0,-87.764,1,2013-07-17,2013-07-17,0
42.0,-87.765,3,2013-07-17,2013-07-17,0
42.0,-87.766,2,2013-07-17,2013-07-17,0
42.0,-87.767,6,2013-07-17,2013-07-17,0
42.0,-87.768,2,2013-07-17,2013-07-17,0
42.0,-87.769,2,2013-07-17,2013-07-17,0
42.0,-87.77,1,2013-07-17,2013-07-17,0
42.001,-87.807,2,2013-09-05,2013-09-05,0
42.001,-87.805,2,2013-09-05,2013-09-05,0
42.001,-87.804,2,2013-09-05,2013-09-05,0
42.001,-87.803,2,2013-09-05,2013-09-05,0
42.002,-87.821,3,2013-09-05,2013-09-05,0
42.001,-87.763,1,2013-07-17,2013-07-17,0
42.001,-87.764,2,2013-07-17,2013-07-17,0
42.001,-87.765,3,2013-07-17,2013-07-17,0
42.001,-87.766,1,2013-07-17,2013-07-17,0
42.001,-87.767,3,2013-07-17,2013-07-17,0
42.001,-87.768,2,2013-07-17,2013-07-17,0
42.001,-87.769,3,2013-07-17,2013-07-17,0
42.001,-87.77,3,2013-07-17,2013-07-17,0
42.001,-87.771,2,2013-07-17,2013-07-17,0
42.001,-87.772,4,2013-07-17,2013-07-17,0
42.001,-87.773,4,2013-07-17,2013-07-17,0
42.001,-87.774,5,2013-07-17,2013-07-17,0
42.001,-87.775,5,2013-07-17,2013-07-17,0
42.001,-87.792,2,2013-09-05,2013-09-05,0
42.001,-87.793,2,2013-09-05,2013-09-05,0
42.001,-87.794,3,2013-09-05,2013-09-05,0
42.001,-87.795,1,2013-09-05,2013-09-05,0
42.001,-87.796,4,2013-09-05,2013-09-05,0
42.001,-87.797,3,2013-09-05,2013-09-05,0
42.001,-87.802,6,2013-09-05,2013-09-05,0
41.997,-87.812,3,2011-09-07,2011-09-07,0
41.997,-87.814,3,2011-09-07,2011-09-07,0
41.973,-87.794,1,2011-09-07,2011-09-07,0
41.993,-87.82,2,2011-09-07,2011-09-07,0
41.993,-87.809,4,2011-09-07,2011-09-07,0
41.993,-87.81,5,2011-09-07,2011-09-07,0
41.993,-87.811,2,2011-09-07,2011-09-07,0
41.993,-87.812,4,2011-09-07,2011-09-07,0
41.993,-87.813,3,2011-09-07,2011-09-07,0
41.993,-87.814,5,2011-09-07,2011-09-07,0
41.993,-87.815,4,2011-09-07,2011-09-07,0
41.993,-87.817,2,2011-09-07,2011-09-07,0
41.993,-87.818,2,2011-09-07,2011-09-07,0
41.993,-87.819,3,2011-09-07,2011-09-07,0
41.993,-87.821,5,2011-09-07,2011-09-07,0
41.992,-87.693,2,2013-08-29,2013-08-29,0
41.993,-87.822,2,2011-09-07,2011-09-07,0
41.992,-87.672,2,2013-08-29,2013-08-29,0
41.992,-87.673,3,2013-08-29,2013-08-29,0
41.992,-87.675,1,2013-08-29,2013-08-29,0
41.992,-87.677,2,2013-08-29,2013-08-29,0
41.992,-87.678,1,2013-08-29,2013-08-29,0
41.992,-87.68,2,2013-08-29,2013-08-29,0
41.992,-87.682,2,2013-08-29,2013-08-29,0
41.992,-87.683,2,2013-08-29,2013-08-29,0
41.992,-87.688,2,2013-08-29,2013-08-29,0
41.993,-87.808,2,2011-09-07,2011-09-07,0
41.993,-87.807,4,2011-09-07,2011-09-07,0
41.993,-87.806,2,2011-09-07,2011-09-07,0
41.993,-87.805,2,2011-09-07,2011-09-07,0
41.993,-87.672,2,2013-08-29,2013-08-29,0
41.993,-87.673,4,2013-08-29,2013-08-29,0
41.993,-87.675,4,2013-08-29,2013-08-29,0
41.993,-87.677,1,2013-08-29,2013-08-29,0
41.993,-87.678,2,2013-08-29,2013-08-29,0
41.993,-87.68,2,2013-08-29,2013-08-29,0
41.993,-87.682,1,2013-08-29,2013-08-29,0
41.993,-87.683,1,2013-08-29,2013-08-29,0
41.993,-87.684,1,2013-08-29,2013-08-29,0
41.993,-87.685,1,2013-08-29,2013-08-29,0
41.993,-87.687,2,2013-08-29,2013-08-29,0
41.993,-87.688,1,2013-08-29,2013-08-29,0
41.993,-87.692,2,2013-08-29,2013-08-29,0
41.993,-87.693,1,2013-08-29,2013-08-29,0
41.993,-87.694,1,2013-08-29,2013-08-29,0
41.993,-87.695,2,2013-08-29,2013-08-29,0
41.993,-87.697,2,2013-08-29,2013-08-29,0
41.993,-87.698,2,2013-08-29,2013-08-29,0
41.993,-87.802,2,2011-09-07,2011-09-07,0
41.993,-87.803,2,2011-09-07,2011-09-07,0
41.993,-87.804,2,2011-09-07,2011-09-07,0
41.992,-87.692,2,2013-08-29,2013-08-29,0
41.992,-87.695,2,2013-08-29,2013-08-29,0
41.994,-87.821,1,2011-09-07,2011-09-07,0
41.991,-87.817,3,2011-09-07,2011-09-07,0
41.991,-87.698,2,2013-08-29,2013-08-29,0
41.991,-87.798,3,2011-09-07,2011-09-07,0
41.991,-87.799,1,2011-09-07,2011-09-07,0
41.991,-87.8,3,2011-09-07,2011-09-07,0
41.991,-87.801,4,2011-09-07,2011-09-07,0
41.991,-87.802,3,2011-09-07,2011-09-07,0
41.991,-87.804,2,2011-09-07,2011-09-07,0
41.991,-87.806,2,2011-09-07,2011-09-07,0
41.991,-87.807,2,2011-09-07,2011-09-07,0
41.991,-87.808,2,2011-09-07,2011-09-07,0
41.991,-87.818,4,2011-09-07,2011-09-07,0
41.992,-87.697,2,2013-08-29,2013-08-29,0
41.991,-87.819,1,2011-09-07,2011-09-07,0
41.991,-87.82,3,2011-09-07,2011-09-07,0
41.991,-87.821,5,2011-09-07,2011-09-07,0
41.99,-87.661,2,2013-08-29,2013-08-29,0
41.99,-87.662,2,2013-08-29,2013-08-29,0
41.99,-87.663,1,2013-08-29,2013-08-29,0
41.99,-87.664,1,2013-08-29,2013-08-29,0
41.99,-87.665,2,2013-08-29,2013-08-29,0
41.99,-87.666,1,2013-08-29,2013-08-29,0
41.99,-87.667,2,2013-08-29,2013-08-29,0
41.991,-87.697,2,2013-08-29,2013-08-29,0
41.991,-87.695,1,2013-08-29,2013-08-29,0
41.991,-87.693,1,2013-08-29,2013-08-29,0
41.991,-87.692,1,2013-08-29,2013-08-29,0
41.992,-87.698,3,2013-08-29,2013-08-29,0
41.992,-87.8,3,2011-09-07,2011-09-07,0
41.992,-87.801,2,2011-09-07,2011-09-07,0
41.992,-87.802,3,2011-09-07,2011-09-07,0
41.992,-87.803,1,2011-09-07,2011-09-07,0
41.992,-87.804,3,2011-09-07,2011-09-07,0
41.992,-87.805,2,2011-09-07,2011-09-07,0
41.992,-87.806,3,2011-09-07,2011-09-07,0
41.992,-87.807,3,2011-09-07,2011-09-07,0
41.992,-87.808,2,2011-09-07,2011-09-07,0
41.992,-87.816,2,2011-09-07,2011-09-07,0
41.992,-87.817,4,2011-09-07,2011-09-07,0
41.992,-87.818,1,2011-09-07,2011-09-07,0
41.992,-87.819,5,2011-09-07,2011-09-07,0
41.992,-87.82,4,2011-09-07,2011-09-07,0
41.992,-87.821,3,2011-09-07,2011-09-07,0
41.991,-87.672,1,2013-08-29,2013-08-29,0
41.991,-87.675,1,2013-08-29,2013-08-29,0
41.991,-87.677,1,2013-08-29,2013-08-29,0
41.991,-87.678,1,2013-08-29,2013-08-29,0
41.991,-87.68,1,2013-08-29,2013-08-29,0
41.994,-87.822,1,2011-09-07,2011-09-07,0
41.994,-87.82,2,2011-09-07,2011-09-07,0
41.997,-87.815,3,2011-09-07,2011-09-07,0
41.995,-87.673,4,2013-08-29,2013-08-29,0
41.996,-87.812,4,2011-09-07,2011-09-07,0
41.996,-87.813,1,2011-09-07,2011-09-07,0
41.996,-87.814,3,2011-09-07,2011-09-07,0
41.996,-87.815,1,2011-09-07,2011-09-07,0
41.996,-87.817,4,2011-09-07,2011-09-07,0
41.996,-87.818,1,2011-09-07,2011-09-07,0
41.996,-87.819,2,2011-09-07,2011-09-07,0
41.996,-87.82,2,2011-09-07,2011-09-07,0
41.996,-87.821,2,2011-09-07,2011-09-07,0
41.995,-87.672,2,2013-08-29,2013-08-29,0
41.995,-87.675,3,2013-08-29,2013-08-29,0
41.995,-87.806,3,2011-09-07,2011-09-07,0
41.995,-87.676,1,2013-08-29,2013-08-29,0
41.995,-87.685,5,2013-08-29,2013-08-29,0
41.995,-87.686,2,2013-08-29,2013-08-29,0
41.995,-87.687,3,2013-08-29,2013-08-29,0
41.995,-87.688,1,2013-08-29,2013-08-29,0
41.995,-87.692,2,2013-08-29,2013-08-29,0
41.995,-87.694,2,2013-08-29,2013-08-29,0
41.995,-87.695,2,2013-08-29,2013-08-29,0
41.995,-87.697,2,2013-08-29,2013-08-29,0
41.995,-87.698,2,2013-08-29,2013-08-29,0
41.996,-87.81,2,2011-09-07,2011-09-07,0
41.996,-87.809,2,2011-09-07,2011-09-07,0
41.996,-87.808,3,2011-09-07,2011-09-07,0
41.996,-87.807,1,2011-09-07,2011-09-07,0
41.997,-87.816,5,2011-09-07,2011-09-07,0
41.997,-87.817,1,2011-09-07,2011-09-07,0
41.997,-87.818,3,2011-09-07,2011-09-07,0
41.997,-87.819,3,2011-09-07,2011-09-07,0
41.997,-87.82,2,2011-09-07,2011-09-07,0
41.997,-87.821,2,2011-09-07,2011-09-07,0
41.997,-87.822,1,2011-09-07,2011-09-07,0
41.996,-87.672,1,2013-08-29,2013-08-29,0
41.996,-87.674,3,2013-08-29,2013-08-29,0
41.996,-87.675,2,2013-08-29,2013-08-29,0
41.996,-87.676,2,2013-08-29,2013-08-29,0
41.996,-87.685,4,2013-08-29,2013-08-29,0
41.996,-87.686,2,2013-08-29,2013-08-29,0
41.996,-87.687,4,2013-08-29,2013-08-29,0
41.996,-87.689,2,2013-08-29,2013-08-29,0
41.996,-87.692,2,2013-08-29,2013-08-29,0
41.996,-87.694,2,2013-08-29,2013-08-29,0
41.996,-87.695,2,2013-08-29,2013-08-29,0
41.996,-87.697,3,2013-08-29,2013-08-29,0
41.996,-87.698,1,2013-08-29,2013-08-29,0
41.996,-87.699,1,2013-08-29,2013-08-29,0
41.995,-87.805,1,2011-09-07,2011-09-07,0
41.995,-87.807,3,2011-09-07,2011-09-07,0
41.994,-87.819,2,2011-09-07,2011-09-07,0
41.994,-87.807,3,2011-09-07,2011-09-07,0
41.994,-87.687,2,2013-08-29,2013-08-29,0
41.994,-87.688,2,2013-08-29,2013-08-29,0
41.994,-87.692,2,2013-08-29,2013-08-29,0
41.994,-87.694,1,2013-08-29,2013-08-29,0
41.994,-87.695,1,2013-08-29,2013-08-29,0
41.994,-87.697,2,2013-08-29,2013-08-29,0
41.994,-87.698,2,2013-08-29,2013-08-29,0
41.994,-87.803,1,2011-09-07,2011-09-07,0
41.994,-87.804,3,2011-09-07,2011-09-07,0
41.994,-87.806,2,2011-09-07,2011-09-07,0
41.994,-87.808,4,2011-09-07,2011-09-07,0
41.995,-87.808,2,2011-09-07,2011-09-07,0
41.994,-87.809,2,2011-09-07,2011-09-07,0
41.994,-87.81,3,2011-09-07,2011-09-07,0
41.994,-87.811,4,2011-09-07,2011-09-07,0
41.994,-87.812,2,2011-09-07,2011-09-07,0
41.994,-87.813,3,2011-09-07,2011-09-07,0
41.994,-87.814,3,2011-09-07,2011-09-07,0
41.994,-87.815,2,2011-09-07,2011-09-07,0
41.994,-87.816,2,2011-09-07,2011-09-07,0
41.994,-87.817,5,2011-09-07,2011-09-07,0
41.994,-87.818,2,2011-09-07,2011-09-07,0
41.994,-87.685,2,2013-08-29,2013-08-29,0
41.994,-87.684,3,2013-08-29,2013-08-29,0
41.994,-87.683,2,2013-08-29,2013-08-29,0
41.994,-87.682,3,2013-08-29,2013-08-29,0
41.995,-87.809,2,2011-09-07,2011-09-07,0
41.995,-87.81,3,2011-09-07,2011-09-07,0
41.995,-87.811,1,2011-09-07,2011-09-07,0
41.995,-87.812,2,2011-09-07,2011-09-07,0
41.995,-87.813,2,2011-09-07,2011-09-07,0
41.995,-87.814,2,2011-09-07,2011-09-07,0
41.995,-87.815,3,2011-09-07,2011-09-07,0
41.995,-87.816,3,2011-09-07,2011-09-07,0
41.995,-87.817,2,2011-09-07,2011-09-07,0
41.995,-87.818,2,2011-09-07,2011-09-07,0
41.995,-87.819,3,2011-09-07,2011-09-07,0
41.995,-87.82,2,2011-09-07,2011-09-07,0
41.995,-87.821,2,2011-09-07,2011-09-07,0
41.995,-87.822,1,2011-09-07,2011-09-07,0
41.994,-87.672,2,2013-08-29,2013-08-29,0
41.994,-87.673,3,2013-08-29,2013-08-29,0
41.994,-87.675,3,2013-08-29,2013-08-29,0
41.994,-87.677,1,2013-08-29,2013-08-29,0
41.994,-87.678,1,2013-08-29,2013-08-29,0
41.994,-87.68,2,2013-08-29,2013-08-29,0
41.994,-87.681,1,2013-08-29,2013-08-29,0
42.003,-87.773,4,2013-07-17,2013-07-17,0
42.003,-87.772,1,2013-07-17,2013-07-17,0
42.003,-87.771,1,2013-07-17,2013-07-17,0
42.012,-87.782,1,2013-07-17,2013-07-17,0
42.013,-87.816,2,2013-09-05,2013-09-05,0
42.013,-87.817,1,2013-09-05,2013-09-05,0
42.013,-87.818,4,2013-09-05,2013-09-05,0
42.013,-87.819,2,2013-09-05,2013-09-05,0
42.013,-87.82,2,2013-09-05,2013-09-05,0
42.012,-87.777,2,2013-07-17,2013-07-17,0
42.012,-87.778,1,2013-07-17,2013-07-17,0
42.012,-87.779,3,2013-07-17,2013-07-17,0
42.012,-87.78,3,2013-07-17,2013-07-17,0
42.012,-87.781,1,2013-07-17,2013-07-17,0
42.012,-87.783,2,2013-07-17,2013-07-17,0
42.012,-87.813,3,2013-09-05,2013-09-05,0
42.012,-87.784,1,2013-07-17,2013-07-17,0
42.012,-87.785,1,2013-07-17,2013-07-17,0
42.012,-87.786,1,2013-07-17,2013-07-17,0
42.012,-87.787,2,2013-07-17,2013-07-17,0
42.012,-87.788,1,2013-07-17,2013-07-17,0
42.012,-87.807,2,2013-09-05,2013-09-05,0
42.012,-87.808,4,2013-09-05,2013-09-05,0
42.012,-87.809,3,2013-09-05,2013-09-05,0
42.012,-87.81,3,2013-09-05,2013-09-05,0
42.012,-87.811,3,2013-09-05,2013-09-05,0
42.013,-87.815,4,2013-09-05,2013-09-05,0
42.013,-87.814,3,2013-09-05,2013-09-05,0
42.013,-87.813,3,2013-09-05,2013-09-05,0
42.013,-87.812,2,2013-09-05,2013-09-05,0
42.014,-87.778,2,2013-07-17,2013-07-17,0
42.014,-87.779,1,2013-07-17,2013-07-17,0
42.014,-87.807,4,2013-09-05,2013-09-05,0
42.014,-87.808,3,2013-09-05,2013-09-05,0
42.014,-87.809,2,2013-09-05,2013-09-05,0
42.014,-87.81,3,2013-09-05,2013-09-05,0
42.014,-87.812,1,2013-09-05,2013-09-05,0
42.014,-87.813,1,2013-09-05,2013-09-05,0
42.014,-87.814,2,2013-09-05,2013-09-05,0
42.014,-87.815,2,2013-09-05,2013-09-05,0
42.014,-87.816,3,2013-09-05,2013-09-05,0
42.014,-87.818,1,2013-09-05,2013-09-05,0
42.014,-87.819,3,2013-09-05,2013-09-05,0
42.014,-87.82,1,2013-09-05,2013-09-05,0
42.013,-87.778,3,2013-07-17,2013-07-17,0
42.013,-87.779,2,2013-07-17,2013-07-17,0
42.013,-87.807,2,2013-09-05,2013-09-05,0
42.013,-87.808,2,2013-09-05,2013-09-05,0
42.013,-87.809,2,2013-09-05,2013-09-05,0
42.013,-87.81,1,2013-09-05,2013-09-05,0
42.013,-87.811,3,2013-09-05,2013-09-05,0
42.012,-87.812,3,2013-09-05,2013-09-05,0
42.012,-87.814,2,2013-09-05,2013-09-05,0
42.015,-87.819,4,2013-09-05,2013-09-05,0
42.01,-87.775,5,2013-07-17,2013-07-17,0
42.011,-87.812,2,2013-09-05,2013-09-05,0
42.011,-87.814,2,2013-09-05,2013-09-05,0
42.011,-87.815,2,2013-09-05,2013-09-05,0
42.011,-87.816,5,2013-09-05,2013-09-05,0
42.011,-87.817,1,2013-09-05,2013-09-05,0
42.011,-87.818,2,2013-09-05,2013-09-05,0
42.011,-87.819,2,2013-09-05,2013-09-05,0
42.011,-87.82,1,2013-09-05,2013-09-05,0
42.011,-87.821,1,2013-09-05,2013-09-05,0
42.01,-87.774,2,2013-07-17,2013-07-17,0
42.01,-87.776,2,2013-07-17,2013-07-17,0
42.012,-87.815,3,2013-09-05,2013-09-05,0
42.01,-87.777,2,2013-07-17,2013-07-17,0
42.01,-87.778,2,2013-07-17,2013-07-17,0
42.01,-87.779,2,2013-07-17,2013-07-17,0
42.01,-87.78,4,2013-07-17,2013-07-17,0
42.01,-87.781,3,2013-07-17,2013-07-17,0
42.01,-87.782,1,2013-07-17,2013-07-17,0
42.01,-87.783,4,2013-07-17,2013-07-17,0
42.01,-87.784,3,2013-07-17,2013-07-17,0
42.01,-87.785,1,2013-07-17,2013-07-17,0
42.01,-87.786,2,2013-07-17,2013-07-17,0
42.011,-87.811,3,2013-09-05,2013-09-05,0
42.011,-87.81,1,2013-09-05,2013-09-05,0
42.011,-87.809,3,2013-09-05,2013-09-05,0
42.011,-87.808,1,2013-09-05,2013-09-05,0
42.012,-87.816,4,2013-09-05,2013-09-05,0
42.012,-87.817,2,2013-09-05,2013-09-05,0
42.012,-87.818,3,2013-09-05,2013-09-05,0
42.012,-87.819,3,2013-09-05,2013-09-05,0
42.012,-87.82,2,2013-09-05,2013-09-05,0
42.011,-87.774,1,2013-07-17,2013-07-17,0
42.011,-87.775,2,2013-07-17,2013-07-17,0
42.011,-87.776,2,2013-07-17,2013-07-17,0
42.011,-87.777,2,2013-07-17,2013-07-17,0
42.011,-87.778,2,2013-07-17,2013-07-17,0
42.011,-87.779,2,2013-07-17,2013-07-17,0
42.011,-87.78,1,2013-07-17,2013-07-17,0
42.011,-87.781,2,2013-07-17,2013-07-17,0
42.011,-87.782,3,2013-07-17,2013-07-17,0
42.011,-87.783,2,2013-07-17,2013-07-17,0
42.011,-87.784,5,2013-07-17,2013-07-17,0
42.011,-87.785,1,2013-07-17,2013-07-17,0
42.011,-87.786,2,2013-07-17,2013-07-17,0
42.011,-87.787,1,2013-07-17,2013-07-17,0
42.011,-87.788,2,2013-07-17,2013-07-17,0
42.011,-87.807,2,2013-09-05,2013-09-05,0
42.015,-87.82,1,2013-09-05,2013-09-05,0
42.015,-87.818,3,2013-09-05,2013-09-05,0
42.003,-87.77,2,2013-07-17,2013-07-17,0
42.019,-87.812,2,2013-09-05,2013-09-05,0
42.39,-88.088,1,2011-08-29,2011-08-29,0
42.39,-88.089,1,2011-08-29,2011-08-29,0
42.39,-88.094,3,2011-08-29,2011-08-29,0
42.39,-88.095,5,2011-08-29,2011-08-29,0
42.39,-88.096,4,2011-08-29,2011-08-29,0
42.389,-88.094,1,2011-08-29,2011-08-29,0
42.019,-87.808,2,2013-09-05,2013-09-05,0
42.019,-87.809,4,2013-09-05,2013-09-05,0
42.019,-87.81,2,2013-09-05,2013-09-05,0
42.019,-87.811,2,2013-09-05,2013-09-05,0
42.019,-87.813,2,2013-09-05,2013-09-05,0
42.018,-87.81,2,2013-09-05,2013-09-05,0
42.019,-87.814,3,2013-09-05,2013-09-05,0
42.019,-87.815,2,2013-09-05,2013-09-05,0
42.019,-87.816,1,2013-09-05,2013-09-05,0
42.019,-87.817,3,2013-09-05,2013-09-05,0
42.019,-87.818,1,2013-09-05,2013-09-05,0
42.019,-87.819,2,2013-09-05,2013-09-05,0
42.019,-87.82,1,2013-09-05,2013-09-05,0
42.019,-87.821,1,2013-09-05,2013-09-05,0
42.018,-87.807,1,2013-09-05,2013-09-05,0
42.018,-87.808,2,2013-09-05,2013-09-05,0
42.391,-88.096,5,2011-08-29,2011-08-29,0
42.391,-88.095,4,2011-08-29,2011-08-29,0
42.391,-88.089,3,2011-08-29,2011-08-29,0
42.391,-88.088,3,2011-08-29,2011-08-29,0
42.395,-88.094,1,2011-08-29,2011-08-29,0
42.395,-88.095,2,2011-08-29,2011-08-29,0
42.395,-88.096,5,2011-08-29,2011-08-29,0
42.394,-88.088,1,2011-08-29,2011-08-29,0
42.394,-88.094,3,2011-08-29,2011-08-29,0
42.394,-88.095,2,2011-08-29,2011-08-29,0
42.394,-88.096,3,2011-08-29,2011-08-29,0
42.393,-88.088,4,2011-08-29,2011-08-29,0
42.393,-88.09,2,2011-08-29,2011-08-29,0
42.393,-88.091,1,2011-08-29,2011-08-29,0
42.393,-88.092,2,2011-08-29,2011-08-29,0
42.393,-88.093,2,2011-08-29,2011-08-29,0
42.393,-88.094,6,2011-08-29,2011-08-29,0
42.393,-88.095,6,2011-08-29,2011-08-29,0
42.393,-88.096,3,2011-08-29,2011-08-29,0
42.392,-88.088,4,2011-08-29,2011-08-29,0
42.392,-88.089,4,2011-08-29,2011-08-29,0
42.392,-88.09,1,2011-08-29,2011-08-29,0
42.392,-88.094,2,2011-08-29,2011-08-29,0
42.392,-88.095,7,2011-08-29,2011-08-29,0
42.392,-88.096,2,2011-08-29,2011-08-29,0
42.018,-87.809,2,2013-09-05,2013-09-05,0
42.018,-87.811,1,2013-09-05,2013-09-05,0
42.015,-87.817,1,2013-09-05,2013-09-05,0
42.015,-87.778,3,2013-07-17,2013-07-17,0
42.016,-87.81,2,2013-09-05,2013-09-05,0
42.016,-87.812,2,2013-09-05,2013-09-05,0
42.016,-87.813,2,2013-09-05,2013-09-05,0
42.016,-87.814,2,2013-09-05,2013-09-05,0
42.016,-87.815,2,2013-09-05,2013-09-05,0
42.016,-87.816,2,2013-09-05,2013-09-05,0
42.016,-87.818,2,2013-09-05,2013-09-05,0
42.016,-87.819,6,2013-09-05,2013-09-05,0
42.016,-87.82,3,2013-09-05,2013-09-05,0
42.016,-87.821,2,2013-09-05,2013-09-05,0
42.015,-87.779,2,2013-07-17,2013-07-17,0
42.018,-87.813,2,2013-09-05,2013-09-05,0
42.015,-87.807,4,2013-09-05,2013-09-05,0
42.015,-87.808,3,2013-09-05,2013-09-05,0
42.015,-87.809,4,2013-09-05,2013-09-05,0
42.015,-87.81,3,2013-09-05,2013-09-05,0
42.015,-87.811,1,2013-09-05,2013-09-05,0
42.015,-87.812,3,2013-09-05,2013-09-05,0
42.015,-87.813,3,2013-09-05,2013-09-05,0
42.015,-87.814,2,2013-09-05,2013-09-05,0
42.015,-87.815,3,2013-09-05,2013-09-05,0
42.015,-87.816,2,2013-09-05,2013-09-05,0
42.016,-87.809,2,2013-09-05,2013-09-05,0
42.016,-87.808,2,2013-09-05,2013-09-05,0
42.016,-87.807,1,2013-09-05,2013-09-05,0
42.017,-87.821,5,2013-09-05,2013-09-05,0
42.018,-87.814,1,2013-09-05,2013-09-05,0
42.018,-87.815,1,2013-09-05,2013-09-05,0
42.018,-87.816,2,2013-09-05,2013-09-05,0
42.018,-87.818,2,2013-09-05,2013-09-05,0
42.018,-87.819,4,2013-09-05,2013-09-05,0
42.018,-87.82,2,2013-09-05,2013-09-05,0
42.018,-87.821,2,2013-09-05,2013-09-05,0
42.017,-87.807,4,2013-09-05,2013-09-05,0
42.017,-87.808,4,2013-09-05,2013-09-05,0
42.017,-87.809,2,2013-09-05,2013-09-05,0
42.017,-87.81,2,2013-09-05,2013-09-05,0
42.017,-87.811,3,2013-09-05,2013-09-05,0
42.017,-87.812,1,2013-09-05,2013-09-05,0
42.017,-87.813,3,2013-09-05,2013-09-05,0
42.017,-87.814,3,2013-09-05,2013-09-05,0
42.017,-87.815,3,2013-09-05,2013-09-05,0
42.017,-87.816,3,2013-09-05,2013-09-05,0
42.017,-87.817,1,2013-09-05,2013-09-05,0
42.017,-87.818,4,2013-09-05,2013-09-05,0
42.017,-87.819,5,2013-09-05,2013-09-05,0
42.017,-87.82,2,2013-09-05,2013-09-05,0
42.01,-87.787,3,2013-07-17,2013-07-17,0
42.01,-87.807,1,2013-09-05,2013-09-05,0
42.01,-87.809,1,2013-09-05,2013-09-05,0
42.005,-87.767,1,2013-07-17,2013-07-17,0
42.006,-87.815,3,2013-09-05,2013-09-05,0
42.006,-87.816,6,2013-09-05,2013-09-05,0
42.006,-87.817,4,2013-09-05,2013-09-05,0
42.006,-87.818,3,2013-09-05,2013-09-05,0
42.006,-87.819,3,2013-09-05,2013-09-05,0
42.006,-87.82,1,2013-09-05,2013-09-05,0
42.005,-87.763,2,2013-07-17,2013-07-17,0
42.005,-87.764,4,2013-07-17,2013-07-17,0
42.005,-87.765,3,2013-07-17,2013-07-17,0
42.005,-87.766,1,2013-07-17,2013-07-17,0
42.005,-87.77,5,2013-07-17,2013-07-17,0
42.005,-87.782,2,2013-07-17,2013-07-17,0
42.005,-87.771,3,2013-07-17,2013-07-17,0
42.005,-87.772,2,2013-07-17,2013-07-17,0
42.005,-87.773,3,2013-07-17,2013-07-17,0
42.005,-87.774,4,2013-07-17,2013-07-17,0
42.005,-87.775,2,2013-07-17,2013-07-17,0
42.005,-87.776,1,2013-07-17,2013-07-17,0
42.005,-87.777,2,2013-07-17,2013-07-17,0
42.005,-87.778,1,2013-07-17,2013-07-17,0
42.005,-87.779,1,2013-07-17,2013-07-17,0
42.005,-87.78,2,2013-07-17,2013-07-17,0
42.006,-87.814,4,2013-09-05,2013-09-05,0
42.006,-87.813,2,2013-09-05,2013-09-05,0
42.006,-87.812,5,2013-09-05,2013-09-05,0
42.006,-87.811,4,2013-09-05,2013-09-05,0
42.006,-87.765,2,2013-07-17,2013-07-17,0
42.006,-87.766,2,2013-07-17,2013-07-17,0
42.006,-87.767,2,2013-07-17,2013-07-17,0
42.006,-87.77,3,2013-07-17,2013-07-17,0
42.006,-87.771,1,2013-07-17,2013-07-17,0
42.006,-87.772,3,2013-07-17,2013-07-17,0
42.006,-87.773,3,2013-07-17,2013-07-17,0
42.006,-87.774,1,2013-07-17,2013-07-17,0
42.006,-87.775,2,2013-07-17,2013-07-17,0
